run_name,mean_tokens_per_sec_gpu,mean_tflops_per_gpu,median_elapsed_ms,final_lm_loss,mean_lm_loss_last_10pct,total_iterations,speedup
no_softmax_fusion,68115.64210526316,336.27263157894737,962.1,5.102033,5.089692,100,1.0002313938550633
attn_cudnn,68099.88421052632,336.1978947368421,958.7,5.099434,5.086460444444445,100,1.0
no_dropout_fusion,67747.8,334.4557894736842,967.0,5.281693,5.267271111111111,100,0.994829885327883
no_grad_accum_fusion,67438.9052631579,332.9378947368421,970.0,5.275761,5.263482222222223,100,0.9902939783961299
no_cross_entropy_fusion,67354.8,332.5242105263158,973.3,5.153544,5.142057222222222,100,0.9890589504055112
no_swiglu_fusion,63111,311.5684210526316,1037.0,5.187134,5.175344666666667,100,0.9267416638315638
no_rope_fusion,63041.28421052632,311.22,1031.7,5.121944,5.1110285555555555,100,0.9257179353732575
no_fusion,33671.12631578947,166.23052631578946,1947.8,5.190057,5.177226666666667,100,0.4944373504615279
