run_name,mean_tokens_per_sec_gpu,mean_tflops_per_gpu,median_elapsed_ms,final_lm_loss,mean_lm_loss_last_10pct,total_iterations,speedup
opt_bf16,69158.48421052631,341.4221052631579,947.4,5.137025,5.125722,100,1.0155448135084546
opt_fp16,68268.94736842105,337.03263157894736,959.1,5.247345,5.2345543333333335,100,1.0024825762900285
attn_cudnn,68099.88421052632,336.1978947368421,958.7,5.099434,5.086460444444445,100,1.0
opt_fp32,67783.4,334.6326315789474,962.0,5.201766,5.190822333333333,100,0.9953526468628355
