run_name,mean_tokens_per_sec_gpu,mean_tflops_per_gpu,median_elapsed_ms,final_lm_loss,mean_lm_loss_last_10pct,total_iterations,speedup
prec_fp8_delayed,76719.28421052631,378.75052631578944,852.7,5.195859,5.184506888888889,100,1.1375328149533175
prec_fp8_current,74096.4947368421,365.80526315789473,884.5,5.129973,5.115305888888889,100,1.0986441688491275
prec_fp8_subchannel,72291.93684210526,356.89684210526315,906.6,5.22261,5.211999777777778,100,1.0718876128818786
prec_fp16,67757.08421052631,334.5084210526316,964.2,5.346929,5.37344725,100,1.00464840786997
baseline_760m_4n_bf16,67443.57894736843,332.9610526315789,970.6,5.209574,5.195277555555555,100,1.0
prec_fp32,11474.484210526316,56.65684210526316,5715.3,5.183466,5.171328222222222,100,0.1701345686218812
